yr,i,value
2016,oil,0.106
2016,pla,1.379
2016,fof,0.009000000000000001
2016,mov,0.001
2016,fpd,0.062
2016,pri,0.002
2016,osv,0.001
2016,fmt,1.539
2016,pet,0.149
2016,cep,1.047
2016,mot,3.946
2016,alt,17.952
2016,pmt,0.295
2016,wpd,0.216
2016,che,1.843
2016,mmf,1.432
2016,min,0.002
2015,ppd,0.107
2015,fbp,1.045
2015,agr,0.041
2015,eec,1.94
2015,use,0.028
2015,tex,1.8860000000000001
2015,nmp,0.779
2015,ote,0.269
2015,mch,1.418
2015,oil,0.091
2015,pla,1.32
2015,fof,0.009000000000000001
2015,mov,0.001
2015,fpd,0.058
2015,pri,0.002
2015,osv,0.003
2015,fmt,1.553
2015,pet,0.134
2015,cep,1.225
2015,mot,4.304
2015,alt,18.123
2015,pmt,0.323
2015,wpd,0.195
2015,che,1.823
2015,mmf,1.369
2015,min,0.002
1998,ppd,0.061
1998,fbp,0.56
1998,agr,0.07200000000000001
1998,eec,0.6950000000000001
1998,use,0.015
1998,pub,0.002
1998,tex,0.859
1998,nmp,0.47600000000000003
1998,ote,0.151
1998,mch,0.9590000000000001
1998,oil,0.132
1998,pla,0.325
1998,fof,0.005
1998,mov,0.003
1998,fpd,0.044
1998,pri,0.015
1998,fmt,0.577
1998,pet,0.133
1998,cep,1.181
1998,mot,1.826
1998,alt,9.107
1998,pmt,0.577
1998,wpd,0.075
1998,che,1.048
1998,mmf,0.684
1998,min,0.003
2004,ppd,0.046
2004,fbp,0.79
2004,agr,0.038
2004,eec,0.964
2004,use,0.009000000000000001
2004,tex,1.216
2004,nmp,0.5720000000000001
2004,ote,0.17500000000000002
2004,mch,0.801
2004,oil,0.08
2004,pla,0.602
2004,fof,0.004
2004,mov,0.002
2004,fpd,0.03
2004,pri,0.002
2004,fmt,0.809
2004,pet,0.159
2004,cep,0.964
2004,mot,2.828
2004,alt,11.001
2004,pmt,0.162
2004,wpd,0.153
2004,che,1.0230000000000001
2004,mmf,0.849
2004,min,0.003
2000,ppd,0.065
2000,fbp,0.556
2000,agr,0.079
2000,eec,0.805
2000,use,0.014
2000,pub,0.002
2000,tex,0.9390000000000001
2000,nmp,0.552
2000,ote,0.179
2000,mch,0.864
2000,oil,0.112
2000,pla,0.38
2000,fof,0.005
2000,mov,0.003
2000,fpd,0.021
2000,pri,0.013000000000000001
2000,fmt,0.629
2000,pet,0.155
2000,cep,0.791
2000,mot,2.254
2000,alt,10.535
2000,pmt,0.401
2000,wpd,0.084
2000,che,0.937
2000,mmf,0.746
2000,min,0.004
1997,ppd,0.062
1997,fbp,0.551
1997,agr,0.07200000000000001
1997,eec,0.687
1997,use,0.011
1997,pub,0.003
1997,tex,0.872
1997,nmp,0.47500000000000003
1997,ote,0.145
1997,mch,1.062
1997,oil,0.152
1997,pla,0.296
1997,fof,0.006
1997,mov,0.001
1997,fpd,0.084
1997,pri,0.017
1997,fmt,0.601
1997,pet,0.123
1997,cep,1.546
1997,mot,1.83
1997,alt,8.469
1997,pmt,0.605
1997,wpd,0.08600000000000001
1997,che,1.113
1997,mmf,0.744
1997,min,0.005
2007,ppd,0.076
2007,fbp,0.903
2007,agr,0.036000000000000004
2007,eec,1.258
2007,use,0.015
2007,tex,1.458
2007,nmp,0.655
2007,ote,0.198
2007,mch,1.084
2007,oil,0.085
2007,pla,0.847
2007,fof,0.005
2007,mov,0.002
2007,fpd,0.042
2007,pri,0.003
2007,fmt,1.113
2007,pet,0.199
2007,cep,1.1360000000000001
2007,mot,3.249
2007,alt,13.646
2007,pmt,0.329
2007,wpd,0.186
2007,che,1.2
2007,mmf,1.062
2007,min,0.004
2010,ppd,0.074
2010,fbp,0.79
2010,agr,0.023
2010,eec,1.348
2010,use,0.014
2010,tex,1.462
2010,nmp,0.545
2010,ote,0.20400000000000001
2010,mch,0.936
2010,oil,0.075
2010,pla,1.294
2010,fof,0.005
2010,mov,0.002
2010,fpd,0.04
2010,pri,0.003
2010,fmt,1.072
2010,pet,0.147
2010,cep,1.1280000000000001
2010,mot,2.64
2010,alt,13.964
2010,pmt,0.28800000000000003
2010,wpd,0.148
2010,che,1.325
2010,mmf,1.076
2010,min,0.002
2003,ppd,0.051000000000000004
2003,fbp,0.668
2003,agr,0.055
2003,eec,0.8170000000000001
2003,use,0.009000000000000001
2003,pub,0.001
2003,tex,1.074
2003,nmp,0.516
2003,ote,0.151
2003,mch,0.671
2003,oil,0.085
2003,pla,0.497
2003,fof,0.003
2003,mov,0.003
2003,fpd,0.024
2003,pri,0.005
2003,fmt,0.674
2003,pet,0.151
2003,cep,0.8290000000000001
2003,mot,2.71
2003,alt,10.429
2003,pmt,0.308
2003,wpd,0.107
2003,che,0.844
2003,mmf,0.773
2003,min,0.003
2011,ppd,0.084
2011,fbp,0.843
2011,agr,0.051000000000000004
2011,eec,1.494
2011,use,0.019
2011,tex,1.604
2011,nmp,0.589
2011,ote,0.223
2011,mch,1.243
2011,oil,0.082
2011,pla,1.3880000000000001
2011,fof,0.007
2011,mov,0.002
2011,fpd,0.042
2011,pri,0.002
2011,fmt,1.2790000000000001
2011,pet,0.148
2011,cep,1.16
2011,mot,3.001
2011,alt,15.398
2011,pmt,0.355
2011,wpd,0.124
2011,che,1.56
2011,mmf,1.191
2011,min,0.002
2001,ppd,0.057
2001,fbp,0.628
2001,agr,0.076
2001,eec,0.765
2001,use,0.013000000000000001
2001,pub,0.001
2001,tex,0.9410000000000001
2001,nmp,0.509
2001,ote,0.154
2001,mch,0.772
2001,oil,0.091
2001,pla,0.404
2001,fof,0.006
2001,mov,0.002
2001,fpd,0.023
2001,pri,0.01
2001,fmt,0.602
2001,pet,0.17200000000000001
2001,cep,0.712
2001,mot,2.31
2001,alt,10.431000000000001
2001,pmt,0.28400000000000003
2001,wpd,0.08600000000000001
2001,che,0.852
2001,mmf,0.731
2001,min,0.003
